"Id","Eventable type","Eventable","Event type","Title","Description","Date","Url"
"8005","Legislation","9417","Passed/Approved","Plan adopted","","29/12/2018",""
"8004","Legislation","9416","Passed/Approved","Plan adopted","","10/09/2018",""
"8003","Legislation","9415","Passed/Approved","Plan adopted","","01/06/2018",""
"8002","Legislation","9411","Passed/Approved","Plan released","","16/05/2017",""
"8001","Legislation","9414","Passed/Approved","Document issued","","01/07/2016",""
"8000","Legislation","9413","Passed/Approved","Plan adopted","","25/12/2018",""
"7999","Legislation","9412","Passed/Approved","Plan adopted","","25/12/2018",""
"7998","Legislation","9410","Passed/Approved","Law published","","24/12/2019",""
"7997","Legislation","8625","Passed/Approved","Decree approved","","01/01/2020",""
"7996","Legislation","9409","Passed/Approved","Law passed","","20/12/2019",""
"7995","Legislation","9408","Passed/Approved","Law passed","","26/12/2005",""
"7994","Legislation","9406","Passed/Approved","Law passed","","23/11/1988",""
"7993","Legislation","9407","Passed/Approved","Decree passed","","22/11/2019",""
"7992","Legislation","9405","Passed/Approved","Law passed","","18/12/2019",""
"7991","Legislation","9404","Amended","Last amended","","13/11/2019",""
"7990","Legislation","9404","Passed/Approved","Law passed","","12/06/2009",""
"7989","Legislation","9403","Passed/Approved","Decree passed","","19/11/2019",""
"7988","Legislation","9402","Passed/Approved","Law published","","18/12/2019",""
"7987","Legislation","9401","Passed/Approved","Decree passed","","30/04/2015",""
"7986","Legislation","9401","Passed/Approved","Decree passed","","25/03/2010",""
"7985","Legislation","9400","Passed/Approved","Decree passed","","14/03/2012",""
"7984","Legislation","8279","Amended","Amended","","22/08/2019",""
"7983","Legislation","9399","Passed/Approved","Decree-Law 225/2007 issued","","31/05/2007",""
"7982","Legislation","9399","Passed/Approved","Decree-Law 33-A/2005 issued","","16/02/2005",""
"7981","Legislation","9398","Passed/Approved","Directive published","","14/12/2016",""
"7975","Legislation","9396","Entered Into Force","Enforced","","15/12/2019",""
"7974","Legislation","9396","Passed/Approved","Document issued","","15/12/2017",""
"7969","Legislation","4972","Amended","Last amended","","07/12/2017",""
"7968","Legislation","9395","Passed/Approved","Policy launched","","19/03/2020",""
"7967","Legislation","9394","Passed/Approved","Policy released","","19/03/2020",""
"7960","Legislation","2009","Amended","Law amended","Establishment of the Low-Emission Transport Fund","06/06/2018",""
"7959","Legislation","9393","Passed/Approved","Regulation 2189 issued","","05/11/2019",""
"7956","Legislation","9393","Passed/Approved","Regulation 2538 issued","","23/12/2019",""
"7955","Legislation","9392","Entered Into Force","Entry into force","","20/02/2020",""
"7954","Legislation","9392","Passed/Approved","Law passed","","20/12/2019",""
"7953","Legislation","9391","Passed/Approved","Plan adopted","","16/03/2017",""
"7952","Legislation","9390","Passed/Approved","Document published","Publication of revised draft","01/12/2013",""
"7951","Legislation","9389","Passed/Approved","Plan released","","04/01/2020",""
"7950","Legislation","9388","Passed/Approved","Law passed","","01/05/2010",""
"7949","Legislation","9387","Passed/Approved","Resolution issued","","11/02/2020",""
"7948","Legislation","9386","Amended","Last amended","","16/06/2010",""
"7947","Legislation","9386","Passed/Approved","Law published","","24/07/2000",""
"7946","Legislation","9385","Passed/Approved","Law published","","11/02/2020",""
"7945","Legislation","9384","Amended","Amended","Revised version issued after public consultation","25/02/2020",""
"7944","Legislation","9384","Passed/Approved","Approved","","21/12/2015",""
"7942","Legislation","1356","Amended","Law amended","","25/12/2017",""
"7934","Legislation","9370","Passed/Approved","Law 4643/2019 passed","","03/12/2019",""
"7933","Legislation","9369","Passed/Approved","Document published","","11/12/2019",""
"7929","Legislation","9368","Passed/Approved","Accord made","","06/09/2013",""
"7928","Legislation","9367","Passed/Approved","law passed","","02/07/2019",""
"7909","Legislation","9366","Passed/Approved","Decision issued","","11/05/2017",""
"7908","Legislation","9365","Passed/Approved","Plan issued","","17/06/2019",""
"7907","Legislation","9364","Passed/Approved","Document passed","","10/06/2019",""
"7906","Legislation","9363","Passed/Approved","Law passed","","26/06/2020",""
"7901","Legislation","1513","Amended","Amended by the Climate Change Response (Zero Carbon) Amendment Act","","01/11/2019",""
"7900","Legislation","9361","Passed/Approved","law passed","","08/11/2019",""
"7869","Legislation","8933","Amended","Last amended","","25/12/2013",""
"7868","Legislation","8935","Amended","Last amended","","25/12/2014",""
"7867","Legislation","9349","Passed/Approved","Law passed","","11/10/2004",""
"7866","Legislation","9092","Passed/Approved","Law passed","","23/11/2016",""
"7865","Legislation","9223","Passed/Approved","Law passed","","05/08/2019",""
"7864","Legislation","8933","Passed/Approved","Law passed","","25/03/1994",""
"7863","Legislation","8935","Passed/Approved","Law passed","","05/06/2008",""
"7862","Legislation","9347","Passed/Approved","Law passed","","25/05/2019",""
"7861","Legislation","9342","Passed/Approved","Law passed","","25/12/2018",""
"7860","Legislation","8812","Passed/Approved","Law passed","","05/03/2019",""
"7859","Legislation","9348","Passed/Approved","Law passed","","11/05/2015",""
"7858","Legislation","9354","Passed/Approved","Law passed","","19/04/2019",""
"7857","Legislation","9356","Passed/Approved","Law passed","","14/10/2019",""
"7856","Legislation","9358","Passed/Approved","Law passed","","05/03/2019",""
"7855","Legislation","9360","Passed/Approved","Law passed","","25/12/2017",""
"7854","Legislation","9362","Passed/Approved","Law passed","","25/12/2016",""
"7853","Legislation","9072","Passed/Approved","plan passed","","01/10/2013",""
"7302","Legislation","1651","Amended","Wholly amended","","01/02/2010",""
"7301","Legislation","1657","Amended","Wholly amended","","25/12/1990",""
"7300","Legislation","1507","Amended","Updated yearly","","01/01/2019",""
"7299","Legislation","8620","Amended","Revision","","11/08/2014",""
"7298","Legislation","8573","Repealed/Replaced","Replaced","","06/06/2014",""
"7297","Legislation","1780","Repealed/Replaced","Replaced","","09/08/2017",""
"7296","Legislation","1203","Repealed/Replaced","Repealed and replaced","","04/07/2017",""
"7295","Legislation","1213","Repealed/Replaced","Repealed and replaced","","06/05/2014",""
"7294","Legislation","1215","Repealed/Replaced","Repealed and replaced","","25/10/2012",""
"7293","Legislation","1216","Repealed/Replaced","Repealed and replaced","","21/05/2013",""
"7292","Legislation","1093","Passed/Approved","regulation issued","","26/10/2010",""
"7291","Legislation","1092","Passed/Approved","regulation issued","","09/12/2010",""
"7290","Legislation","2009","Passed/Approved","regulation issued","","23/07/2013",""
"7289","Legislation","2023","Passed/Approved","Regulation issued","","21/04/2011",""
"7288","Legislation","2022","Passed/Approved","Regulation issued","","01/08/2015",""
"7287","Legislation","1209","Amended","Recast","","21/09/2009",""
"7286","Legislation","1735","Passed/Approved","Promulgation","","04/02/2014",""
"7285","Legislation","4842","Amended","Policy revised","","25/12/2017",""
"7284","Legislation","1413","Passed/Approved","Plan adopted","","01/05/2016",""
"7283","Legislation","1807","Passed/Approved","Original version","","17/03/2003",""
"7282","Legislation","1666","Passed/Approved","Original decree","","05/04/2013",""
"7281","Legislation","2052","Passed/Approved","Law published","","14/07/2016",""
"7280","Legislation","1552","Passed/Approved","Law published","","20/01/2010",""
"7279","Legislation","1482","Passed/Approved","Law passed","","21/05/2009",""
"7278","Legislation","1467","Passed/Approved","Law passed","","25/12/2002",""
"7277","Legislation","1478","Passed/Approved","Law passed","","25/12/2013",""
"7276","Legislation","1480","Passed/Approved","Law passed","","25/12/2011",""
"7275","Legislation","1432","Passed/Approved","Law passed","","04/07/1995",""
"7274","Legislation","1437","Passed/Approved","Law passed","","25/12/2011",""
"7273","Legislation","1436","Passed/Approved","Law passed","","20/08/2003",""
"7272","Legislation","1438","Passed/Approved","Law passed","","25/12/2011",""
"7271","Legislation","1441","Passed/Approved","Law passed","","25/12/2007",""
"7270","Legislation","1453","Passed/Approved","Law passed","Amended yearly","25/12/2009",""
"7269","Legislation","1455","Passed/Approved","Law passed","","25/12/1980",""
"7268","Legislation","1457","Passed/Approved","Law passed","","01/06/2013",""
"7267","Legislation","1458","Passed/Approved","Law passed","","25/12/2012",""
"7266","Legislation","1461","Passed/Approved","Law passed","","17/05/2012",""
"7265","Legislation","1460","Passed/Approved","Law passed","","17/05/2012",""
"7264","Legislation","1464","Passed/Approved","Law passed","","11/01/2007",""
"7263","Legislation","1465","Passed/Approved","Law passed","Repeals and replaces Mozambique's October 2000 Energy Strategy","25/12/2005",""
"7262","Legislation","1483","Passed/Approved","Law passed","Repeals and replaces Mozambique's October 2000 Energy Strategy","04/06/2009",""
"7261","Legislation","1481","Passed/Approved","Law passed","","25/12/2011",""
"7260","Legislation","1456","Passed/Approved","Law passed","","01/11/2013",""
"7259","Legislation","1703","Passed/Approved","Law passed","","01/06/2012",""
"7258","Legislation","1705","Passed/Approved","Law passed","","25/12/2005",""
"7257","Legislation","1474","Passed/Approved","Law passed","","25/12/2009",""
"7256","Legislation","1805","Passed/Approved","Law passed","","03/07/2011",""
"7255","Legislation","1435","Passed/Approved","Law passed","","25/12/2011",""
"7254","Legislation","1027","Passed/Approved","Law passed","","12/05/2006",""
"7253","Legislation","1102","Passed/Approved","Law passed","","08/03/2011",""
"7252","Legislation","1037","Passed/Approved","Law passed","","01/07/2008",""
"7251","Legislation","1038","Passed/Approved","Law passed","","29/09/2017",""
"7250","Legislation","1043","Passed/Approved","Law passed","","29/07/2011",""
"7249","Legislation","1059","Passed/Approved","Law passed","","24/07/2003",""
"7248","Legislation","1048","Passed/Approved","Law passed","","25/12/2002",""
"7247","Legislation","1077","Passed/Approved","Law passed","","31/01/2003",""
"7246","Legislation","1079","Passed/Approved","Law passed","","29/04/1999",""
"7245","Legislation","1080","Passed/Approved","Law passed","","05/05/1997",""
"7244","Legislation","1093","Passed/Approved","Law passed","","09/12/2009",""
"7243","Legislation","1098","Passed/Approved","Law passed","","03/01/2005",""
"7242","Legislation","1103","Passed/Approved","Law passed","","03/05/2011",""
"7241","Legislation","1107","Passed/Approved","Law passed","","14/11/2008",""
"7240","Legislation","1108","Passed/Approved","Law passed","","29/06/2006",""
"7239","Legislation","1109","Passed/Approved","Law passed","","09/12/2003",""
"7238","Legislation","1110","Passed/Approved","Law passed","","31/03/2001",""
"7237","Legislation","1111","Passed/Approved","Law passed","","24/04/1996",""
"7236","Legislation","1113","Passed/Approved","Law passed","","25/12/1992",""
"7235","Legislation","1132","Passed/Approved","Law passed","","13/12/1994",""
"7234","Legislation","1137","Passed/Approved","Law passed","","21/12/1994",""
"7233","Legislation","1141","Passed/Approved","Law passed","","31/01/2012",""
"7232","Legislation","1143","Passed/Approved","Law passed","","01/09/2012",""
"7231","Legislation","1145","Passed/Approved","Law passed","","01/01/2001",""
"7230","Legislation","1146","Passed/Approved","Law passed","","01/01/2000",""
"7229","Legislation","1489","Passed/Approved","Law passed","","25/12/2012",""
"7228","Legislation","1154","Passed/Approved","Law passed","","25/12/1992",""
"7227","Legislation","1155","Passed/Approved","Law passed","","25/12/1991",""
"7226","Legislation","1156","Passed/Approved","Law passed","","01/10/2009",""
"7225","Legislation","1158","Passed/Approved","Law passed","","01/10/2009",""
"7224","Legislation","1159","Passed/Approved","Law passed","","01/10/2009",""
"7223","Legislation","1161","Passed/Approved","Law passed","","01/01/2007",""
"7222","Legislation","1092","Passed/Approved","Law passed","","29/12/2009",""
"7221","Legislation","1671","Passed/Approved","Law passed","","29/07/2011",""
"7220","Legislation","1194","Passed/Approved","Law passed","","25/12/1995",""
"7219","Legislation","1202","Passed/Approved","Law passed","","11/05/2011",""
"7218","Legislation","1203","Passed/Approved","Law passed","","18/06/2010",""
"7217","Legislation","1205","Passed/Approved","Law passed","","25/12/2009",""
"7216","Legislation","1207","Passed/Approved","Law passed","","25/12/2009",""
"7215","Legislation","1209","Passed/Approved","Law passed","","25/12/2005",""
"7214","Legislation","1211","Passed/Approved","Law passed","","23/04/2009",""
"7213","Legislation","1212","Passed/Approved","Law passed","","23/04/2009",""
"7212","Legislation","1213","Passed/Approved","Law passed","","25/12/2007",""
"7211","Legislation","1215","Passed/Approved","Law passed","","25/12/2004",""
"7210","Legislation","1217","Passed/Approved","Law passed","","13/10/2003",""
